sportId,eventTemplateId,eventTemplateType,marketTemplateId,marketTemplateType,marketTemplateName,marketTemplateKey,selectionTemplateType,selectionTemplateName,selectionTemplateKeyType,selectionTemplateKeyId,selectionTemplateKeyName,selectionTemplateKey,selectionTemplateKeyRealId,ictKey,ictMarketTemplateName,ictSelectionTemplateName,Result-field1,Result-field2,Translated ictMarketTemplateName,Translated ictSelectionTemplateName,naziv,naziv2,opis,uslov_za_pogodak,naziv_ishoda1,opis_ishoda1,naziv_ishoda2,opis_ishoda2,naziv_ishoda3,opis_ishoda3,naziv_ishoda4,opis_ishoda4,naziv_ishoda5,opis_ishoda5,naziv_ishoda6,opis_ishoda6,naziv_ishoda7,opis_ishoda7,naziv_ishoda8,opis_ishoda8,naziv_ishoda9,opis_ishoda9,naziv_ishoda10,opis_ishoda10,naziv_ishoda11,opis_ishoda11,naziv_ishoda12,opis_ishoda12,naziv_ishoda13,opis_ishoda13,naziv_ishoda14,opis_ishoda14,naziv_ishoda15,opis_ishoda15,naziv_ishoda16,opis_ishoda16,naziv_ishoda17,opis_ishoda17,naziv_ishoda18,opis_ishoda18,naziv_ishoda19,opis_ishoda19,naziv_ishoda20,opis_ishoda20,naziv_ishoda21,opis_ishoda21,naziv_ishoda22,opis_ishoda22,naziv_ishoda23,opis_ishoda23,naziv_ishoda24,opis_ishoda24,naziv_ishoda25,opis_ishoda25,napomena,kladionicarska_podvrsta
baseball,two-participant-event,two-participants-event-template,race-to,market-template-three-ways-winner,Race to ${line},"{'bettable': {'type': 'bettable-points'}, 'line': 0, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-race-to'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A|${line},baseball|two-participant-event|race-to|A,Race to ${line},${away},11:29,UPP=2,Prvi tim do ${line} ranova,2,NP175,Race to X runs,Drugonavedeni tim prvi do X ranova,UPP=2,UPP,"Prvi tim do X ranova (1-prvonavedeni, 2-drugonavedeni, 0-niko)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,first-half-handicap,market-template-three-ways-winner,1st half handicap (${line}),"{'bettable': {'type': 'bettable-points'}, 'line': 0, 'timeRange': {'type': 'time-range-first-half'}, 'type': 'market-key-three-way-handicap'}",base-selection-template,${home} ${positive-line},selection-key-home-positive-line,,,{'type': 'selection-key-home-positive-line'},H|${line},basketball|two-participant-event|first-half-handicap|H,1st half handicap (${line}),${home} ${positive-line},55:33,"GDH1=55, GGH1=33, SV1=${line}",Prvo poluvrijeme hendikep (${line}),1,NP176,European Handicap 1st half - 1,Pobjeda domaćina u prvom pol. s razlikom većom od zadane,GDH1+SV1>GGH1,GDH1,Ukupno Gol/Poen/Set domaćin prvo pol.,GGH1,Ukupno Gol/Poen/Set gost prvo pol.,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,first-half-handicap,market-template-three-ways-winner,1st half handicap (${line}),"{'bettable': {'type': 'bettable-points'}, 'line': 0, 'timeRange': {'type': 'time-range-first-half'}, 'type': 'market-key-three-way-handicap'}",base-selection-template,Draw ${positive-line},selection-key-draw-positive-line,,,{'type': 'selection-key-draw-positive-line'},D|${line},basketball|two-participant-event|first-half-handicap|D,1st half handicap (${line}),Draw ${positive-line},55:55,"GDH1=55, GGH1=55, SV1=${line}",Prvo poluvrijeme hendikep (${line}),X,NP177,European Handicap 1st half - X,Pobjeda domaćina u prvom pol. isključivo zadanom razlikom,GDH1+SV1=GGH1,GDH1,Ukupno Gol/Poen/Set domaćin prvo pol.,GGH1,Ukupno Gol/Poen/Set gost prvo pol.,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,first-half-handicap,market-template-three-ways-winner,1st half handicap (${line}),"{'bettable': {'type': 'bettable-points'}, 'line': 0, 'timeRange': {'type': 'time-range-first-half'}, 'type': 'market-key-three-way-handicap'}",base-selection-template,${away} ${opposite-line},selection-key-away-negative-line,,,{'type': 'selection-key-away-negative-line'},A|${line},basketball|two-participant-event|first-half-handicap|A,1st half handicap (${line}),${away} ${opposite-line},55:58,"GDH1=55, GGH1=58, SV1=${line}",Prvo poluvrijeme hendikep (${line}),2,NP178,European Handicap 1st half - 2,"Poraz domaćina, neriješen rezultat, ili pobjeda s razlikom manjom od zadane u prvom pol.",GDH1+SV1<GGH1,GDH1,Ukupno Gol/Poen/Set domaćin prvo pol.,GGH1,Ukupno Gol/Poen/Set gost prvo pol.,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,second-half-handicap,market-template-three-ways-winner,2nd half handicap (${line}),"{'bettable': {'type': 'bettable-points'}, 'line': 0, 'timeRange': {'type': 'time-range-second-half'}, 'type': 'market-key-three-way-handicap'}",base-selection-template,${home} ${positive-line},selection-key-home-positive-line,,,{'type': 'selection-key-home-positive-line'},H|${line},basketball|two-participant-event|second-half-handicap|H,2nd half handicap (${line}),${home} ${positive-line},42:39,"GDH2=42, GGH2=39, SV1=${line}",Drugo poluvrijeme hendikep (${line}),1,NP179,European Handicap 2nd half - 1,Pobjeda domaćina u drugom pol. s razlikom većom od zadane,GDH2+SV1>GGH2,GDH2,Ukupno Gol/Poen/Set domaćin drugo pol.,GGH2,Ukupno Gol/Poen/Set gost drugo pol.,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,second-half-handicap,market-template-three-ways-winner,2nd half handicap (${line}),"{'bettable': {'type': 'bettable-points'}, 'line': 0, 'timeRange': {'type': 'time-range-second-half'}, 'type': 'market-key-three-way-handicap'}",base-selection-template,Draw ${positive-line},selection-key-draw-positive-line,,,{'type': 'selection-key-draw-positive-line'},D|${line},basketball|two-participant-event|second-half-handicap|D,2nd half handicap (${line}),Draw ${positive-line},44:44,"GDH2=44, GGH2=44, SV1=${line}",Drugo poluvrijeme hendikep (${line}),X,NP180,European Handicap 2nd half - X,Pobjeda domaćina u drugom pol. isključivo zadanom razlikom,GDH2+SV1=GGH2,GDH2,Ukupno Gol/Poen/Set domaćin drugo pol.,GGH2,Ukupno Gol/Poen/Set gost drugo pol.,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,second-half-handicap,market-template-three-ways-winner,2nd half handicap (${line}),"{'bettable': {'type': 'bettable-points'}, 'line': 0, 'timeRange': {'type': 'time-range-second-half'}, 'type': 'market-key-three-way-handicap'}",base-selection-template,${away} ${opposite-line},selection-key-away-negative-line,,,{'type': 'selection-key-away-negative-line'},A|${line},basketball|two-participant-event|second-half-handicap|A,2nd half handicap (${line}),${away} ${opposite-line},41:41,"GDH2=41, GGH2=41, SV1=${line}",Drugo poluvrijeme hendikep (${line}),2,NP181,European Handicap 2nd half - 2,"Poraz domaćina, neriješen rezultat, ili pobjeda s razlikom manjom od zadane u drugom pol.",GDH2+SV1<GGH2,GDH2,Ukupno Gol/Poen/Set domaćin drugo pol.,GGH2,Ukupno Gol/Poen/Set gost drugo pol.,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,first-half-points-over-under,market-template-two-ways-winner,1st half points (over/under ${line}),"{'bettable': {'type': 'bettable-points'}, 'line': -1, 'timeRange': {'type': 'time-range-first-half'}, 'type': 'market-key-over-under'}",base-selection-template,Over ${line},selection-key-over,O,Over ${line},"{'id': 'O', 'name': 'Over ${line}', 'type': 'selection-key-over'}",O|${line},basketball|two-participant-event|first-half-points-over-under|O,1st half points (over/under ${line}),Over ${line},55:58,"GDH1=55, GGH1=58, SV1=${line}",Prvo poluvrijeme ukupno poena (Manje/više od ${line}),Više od ${line},NP20,1st Half - Totals - Vise,Ukupan zbroj golova/poena u prvom poluvremenu veći od zadanog,GDH1+GGH1>SV1,GDH1,Ukupno Gol/Poen domaćin 1H,GGH1,Ukupno Gol/Poen gost 1H,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,first-half-points-over-under,market-template-two-ways-winner,1st half points (over/under ${line}),"{'bettable': {'type': 'bettable-points'}, 'line': -1, 'timeRange': {'type': 'time-range-first-half'}, 'type': 'market-key-over-under'}",base-selection-template,Under ${line},selection-key-under,U,Under ${line},"{'id': 'U', 'name': 'Under ${line}', 'type': 'selection-key-under'}",U|${line},basketball|two-participant-event|first-half-points-over-under|U,1st half points (over/under ${line}),Under ${line},42:39,"GDH1=42, GGH1=39, SV1=${line}",Prvo poluvrijeme ukupno poena (Manje/više od ${line}),Manje od ${line},NP19,1st Half - Totals - Manje,Ukupan zbroj golova/poena u prvom poluvremenu manji od zadanog,GDH1+GGH1<SV1,GDH1,Ukupno Gol/Poen domaćin 1H,GGH1,Ukupno Gol/Poen gost 1H,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,second-half-points-over-under,market-template-two-ways-winner,2nd half points (over/under ${line}),"{'bettable': {'type': 'bettable-points'}, 'line': -1, 'timeRange': {'type': 'time-range-second-half'}, 'type': 'market-key-over-under'}",base-selection-template,Over ${line},selection-key-over,O,Over ${line},"{'id': 'O', 'name': 'Over ${line}', 'type': 'selection-key-over'}",O|${line},basketball|two-participant-event|second-half-points-over-under|O,2nd half points (over/under ${line}),Over ${line},44:44,"GDH2=44, GGH2=44, SV1=${line}",Drugo poluvrijeme ukupno poena (Manje/više od ${line}),Više od ${line},NP298,2nd Half - Totals - Over,Vise golova od zadane granice u drugom poluvremenu,GDH2+GGH2>SV1,GDH2,Ukupno Gol domaćin 2H,GGH2,Ukupno Gol gost 2H,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,second-half-points-over-under,market-template-two-ways-winner,2nd half points (over/under ${line}),"{'bettable': {'type': 'bettable-points'}, 'line': -1, 'timeRange': {'type': 'time-range-second-half'}, 'type': 'market-key-over-under'}",base-selection-template,Under ${line},selection-key-under,U,Under ${line},"{'id': 'U', 'name': 'Under ${line}', 'type': 'selection-key-under'}",U|${line},basketball|two-participant-event|second-half-points-over-under|U,2nd half points (over/under ${line}),Under ${line},55:58,"GDH2=55, GGH2=58, SV1=${line}",Drugo poluvrijeme ukupno poena (Manje/više od ${line}),Manje od ${line},NP1177,2nd Half - Totals - Under,Manje golova od zadane granice u drugom poluvremenu,GDH2+GGH2<SV1,GDH2,Ukupno Gol domaćin 2H,GGH2,Ukupno Gol gost 2H,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,1st-half-winner,market-template-three-ways-winner,1st half winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'type': 'time-range-first-half'}, 'type': 'market-key-three-ways-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,basketball|two-participant-event|1st-half-winner|H,1st half winner,${home},42:39,"GDH1=42, GGH1=39",Prvo poluvrijeme pobjednik,1,NP55,1st Half - 1X2 - 1,Prvo poluvrijeme - Pobjeda prvonavedenog time,GDH1>GGH1,GDH1,Ukupno Gol/Poen domaćin 1H,GGH1,Ukupno Gol/Poen gost 1H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,1st-half-winner,market-template-three-ways-winner,1st half winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'type': 'time-range-first-half'}, 'type': 'market-key-three-ways-winner'}",base-selection-template,Draw,selection-key-draw,D,Draw,"{'id': 'D', 'name': 'Draw', 'type': 'selection-key-draw'}",D,basketball|two-participant-event|1st-half-winner|D,1st half winner,Draw,44:44,"GDH1=44, GGH1=44",Prvo poluvrijeme pobjednik,X,NP57,1st Half - 1X2 - x,Prvo poluvrijeme - Bez pobjednika,GDH1=GGH1,GDH1,Ukupno Gol/Poen domaćin 1H,GGH1,Ukupno Gol/Poen gost 1H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,1st-half-winner,market-template-three-ways-winner,1st half winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'type': 'time-range-first-half'}, 'type': 'market-key-three-ways-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,basketball|two-participant-event|1st-half-winner|A,1st half winner,${away},41:43,"GDH1=41, GGH1=43",Prvo poluvrijeme pobjednik,2,NP56,1st Half - 1X2 - 2,Prvo poluvrijeme - Pobjeda drugonavedenog tima,GDH1<GGH1,GDH1,Ukupno Gol/Poen domaćin 1H,GGH1,Ukupno Gol/Poen gost 1H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,2nd-half-winner,market-template-three-ways-winner,2nd half winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'type': 'time-range-second-half'}, 'type': 'market-key-three-ways-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,basketball|two-participant-event|2nd-half-winner|H,2nd half winner,${home},42:39,"GDH2=42, GGH2=39",Drugo poluvrijeme pobjednik,1,NP182,2nd Half - 1X2 - 1,Drugo poluvrijeme - Pobjeda prvonavedenog tima,GDH2>GGH2,GDH2,Ukupno Gol/Poen domaćin drugo pol.,GGH2,Ukupno Gol/Poen gost drugo pol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,2nd-half-winner,market-template-three-ways-winner,2nd half winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'type': 'time-range-second-half'}, 'type': 'market-key-three-ways-winner'}",base-selection-template,Draw,selection-key-draw,D,Draw,"{'id': 'D', 'name': 'Draw', 'type': 'selection-key-draw'}",D,basketball|two-participant-event|2nd-half-winner|D,2nd half winner,Draw,44:44,"GDH2=44, GGH2=44",Drugo poluvrijeme pobjednik,X,NP183,2nd Half - 1X2 - x,Drugo poluvrijeme - Bez pobjednika,GDH2=GGH2,GDH2,Ukupno Gol/Poen domaćin drugo pol.,GGH2,Ukupno Gol/Poen gost drugo pol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,2nd-half-winner,market-template-three-ways-winner,2nd half winner,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'type': 'time-range-second-half'}, 'type': 'market-key-three-ways-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,basketball|two-participant-event|2nd-half-winner|A,2nd half winner,${away},41:42,"GDH2=41, GGH2=43",Drugo poluvrijeme pobjednik,2,NP184,2nd Half - 1X2 - 2,Drugo poluvrijeme - Pobjeda drugonavedenog tima,GDH2<GGH2,GDH2,Ukupno Gol/Poen domaćin drugo pol.,GGH2,Ukupno Gol/Poen gost drugo pol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,match-handicap,market-template-three-ways-winner,Match handicap (${line}),"{'bettable': {'type': 'bettable-points'}, 'line': 0, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-three-way-handicap'}",base-selection-template,${home} ${positive-line},selection-key-home-positive-line,,,{'type': 'selection-key-home-positive-line'},H|${line},basketball|two-participant-event|match-handicap|H,Match handicap (${line}),${home} ${positive-line},42:39,"GDFP=42, GGFP=39, SV1=${line}",Hendikep (${line}),1,NP186,European Handicap including OT - 1,Pobjeda domaćina s razlikom većom od zadane,GDFP+SV1>GGFP,GDFP,Ukupno Gol/Poen/Set domaćin ukljucujuci produzetke,GGFP,Ukupno Gol/Poen/Set gost ukljucujuci produzetke,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,match-handicap,market-template-three-ways-winner,Match handicap (${line}),"{'bettable': {'type': 'bettable-points'}, 'line': 0, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-three-way-handicap'}",base-selection-template,Draw ${positive-line},selection-key-draw-positive-line,,,{'type': 'selection-key-draw-positive-line'},D|${line},basketball|two-participant-event|match-handicap|D,Match handicap (${line}),Draw ${positive-line},44:44,"GDFP=44, GGFP=44, SV1=${line}",Hendikep (${line}),X,NP187,European Handicap including OT - x,Pobjeda domaćina isključivo zadanom razlikom,GDFP+SV1=GGFP,GDFP,Ukupno Gol/Poen/Set domaćin ukljucujuci produzetke,GGFP,Ukupno Gol/Poen/Set gost ukljucujuci produzetke,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,match-handicap,market-template-three-ways-winner,Match handicap (${line}),"{'bettable': {'type': 'bettable-points'}, 'line': 0, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-three-way-handicap'}",base-selection-template,${away} ${opposite-line},selection-key-away-negative-line,,,{'type': 'selection-key-away-negative-line'},A|${line},basketball|two-participant-event|match-handicap|A,Match handicap (${line}),${away} ${opposite-line},41:42,"GDFP=41, GGFP=42, SV1=${line}",Hendikep (${line}),2,NP188,European Handicap including OT - 2,"Poraz domaćina, neriješen rezultat, ili pobjeda s razlikom manjom od zadane",GDFP+SV1<GGFP,GDFP,Ukupno Gol/Poen/Set domaćin ukljucujuci produzetke,GGFP,Ukupno Gol/Poen/Set gost ukljucujuci produzetke,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,match-winner,market-template-two-ways-winner,Money Line,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,basketball|two-participant-event|match-winner|H,Money Line,${home},42:39,"GDFP=42, GGFP=39",Pobjednik,1,NP25,Two Way - 1,Pobjednik (uključujući produžetke) - Prvonavedeni tim,GDFP>GGFP,GGFP,Gol/Poeni gosti ukljucujuci produzetke,GDFP,Gol/poen/gem domacini ukljucujuci produzetke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,match-winner,market-template-two-ways-winner,Money Line,"{'bettable': {'type': 'bettable-points'}, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${away},selection-key-away,,,{'type': 'selection-key-away'},A,basketball|two-participant-event|match-winner|A,Money Line,${away},41:42,"GDFP=41, GGFP=42",Pobjednik,2,NP26,Two Way - 2,Pobjednik (uključujući produžetke) - Drugonavedeni tim,GDFP<GGFP,GGFP,Gol/Poeni gosti ukljucujuci produzetke,GDFP,Gol/poen/gem domacini ukljucujuci produzetke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,total-points-over-under,market-template-two-ways-winner,Match total points (over/under ${line}),"{'bettable': {'type': 'bettable-points'}, 'line': -1, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-over-under'}",base-selection-template,Over ${line},selection-key-over,O,Over ${line},"{'id': 'O', 'name': 'Over ${line}', 'type': 'selection-key-over'}",O|${line},basketball|two-participant-event|total-points-over-under|O,Match total points (over/under ${line}),Over ${line},55:58,"GDFP=55, GGFP=58, SV1=${line}",Ukupno poena (Manje/više od ${line}),Više od ${line},NP37,Total Spreads - Vise,Ukupan zbroj poena/golova (uključujući produžetke) veći od zadanog,GDFP+GGFP>SV1,GDFP,Gol/poen/gem domacini ukljucujuci produzetke,GGFP,Gol/Poeni gosti ukljucujuci produzetke,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
basketball,two-participant-event,two-participants-event-template,total-points-over-under,market-template-two-ways-winner,Match total points (over/under ${line}),"{'bettable': {'type': 'bettable-points'}, 'line': -1, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-over-under'}",base-selection-template,Under ${line},selection-key-under,U,Under ${line},"{'id': 'U', 'name': 'Under ${line}', 'type': 'selection-key-under'}",U|${line},basketball|two-participant-event|total-points-over-under|U,Match total points (over/under ${line}),Under ${line},42:39,"GDFP=42, GGFP=39, SV1=${line}",Ukupno poena (Manje/više od ${line}),Manje od ${line},NP36,Total Spreads - Manje,Ukupan zbroj poena/golova (uključujući produžetke) manji od zadanog,GDFP+GGFP<SV1,GDFP,Gol/poen/gem domacini ukljucujuci produzetke,GGFP,Gol/Poeni gosti ukljucujuci produzetke,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
